event_id,ticket_id,event_time,event_type,actor_type,actor_id,event_notes
EVT-0000818,TKT-00085,2026-02-26T16:40:13,ticket_triaged,it_team,IT-003,category=hardware_issue; priority=medium
EVT-0000819,TKT-00085,2026-02-26T18:27:26,faq_checked,it_team,IT-003,match=False; confidence=0.06
EVT-0000820,TKT-00085,2026-02-26T18:55:41,ticket_escalated,it_team,IT-003,to specialist SP-003; missing_info=False
EVT-0000821,TKT-00085,2026-02-26T21:00:19,specialist_investigation_started,it_specialist,SP-003,""
EVT-0000822,TKT-00085,2026-02-28T13:30:13,specialist_solution_created,it_specialist,SP-003,root_cause=Driver mismatch with current OS image
EVT-0000823,TKT-00085,2026-02-28T13:47:23,specialist_response_drafted,it_team,IT-003,""
EVT-0000824,TKT-00085,2026-02-28T14:00:13,specialist_response_sent,it_team,IT-003,""
EVT-0000825,TKT-00085,2026-03-01T19:46:09,customer_resolution_rejected,customer,CUST-001,Steps did not resolve the issue
EVT-0000826,TKT-00085,2026-03-01T20:21:05,rejection_verified,it_team,IT-003,""
EVT-0000827,TKT-00085,2026-03-01T21:04:12,ticket_reopened,it_team,IT-003,""
EVT-0000828,TKT-00085,2026-03-01T21:34:18,ticket_escalated,it_team,IT-003,to specialist SP-003; reopen=True
EVT-0000829,TKT-00085,2026-03-01T23:12:39,specialist_investigation_started,it_specialist,SP-003,post_reopen
EVT-0000830,TKT-00085,2026-03-03T00:28:14,specialist_solution_created,it_specialist,SP-003,post_reopen
EVT-0000831,TKT-00085,2026-03-03T00:49:01,specialist_response_drafted,it_team,IT-003,post_reopen
EVT-0000832,TKT-00085,2026-03-03T00:54:24,specialist_response_sent,it_team,IT-003,post_reopen
EVT-0000833,TKT-00085,2026-03-04T01:38:42,customer_resolution_accepted,customer,CUST-001,post_reopen
EVT-0000834,TKT-00085,2026-03-04T02:06:42,ticket_closed,it_team,IT-003,accepted_after_reopen
EVT-0000835,TKT-00086,2026-02-24T17:24:00,ticket_submitted,customer,CUST-004,channel=portal
EVT-0000836,TKT-00086,2026-02-24T20:07:41,ticket_triaged,it_team,IT-007,category=network_connectivity; priority=medium
EVT-0000837,TKT-00086,2026-02-24T21:31:47,faq_checked,it_team,IT-007,match=False; confidence=0.43
EVT-0000838,TKT-00086,2026-02-24T22:19:02,ticket_escalated,it_team,IT-007,to specialist SP-004; missing_info=True
EVT-0000839,TKT-00086,2026-02-25T00:12:55,specialist_investigation_started,it_specialist,SP-004,""
EVT-0000840,TKT-00086,2026-02-25T16:42:12,specialist_solution_created,it_specialist,SP-004,root_cause=Misconfigured route on regional gateway
EVT-0000841,TKT-00086,2026-02-25T17:43:09,specialist_response_drafted,it_team,IT-007,""
EVT-0000842,TKT-00086,2026-02-25T17:53:38,specialist_response_sent,it_team,IT-007,""
EVT-0000843,TKT-00086,2026-02-26T02:42:28,customer_resolution_rejected,customer,CUST-004,Issue recurred after a few hours
EVT-0000844,TKT-00086,2026-02-26T06:33:07,rejection_verified,it_team,IT-007,""
EVT-0000845,TKT-00086,2026-02-26T07:35:37,ticket_reopened,it_team,IT-007,""
EVT-0000846,TKT-00086,2026-02-26T09:26:43,ticket_escalated,it_team,IT-007,to specialist SP-004; reopen=True
EVT-0000847,TKT-00086,2026-02-26T11:48:30,specialist_investigation_started,it_specialist,SP-004,post_reopen
EVT-0000848,TKT-00086,2026-02-27T06:54:59,specialist_solution_created,it_specialist,SP-004,post_reopen
EVT-0000849,TKT-00086,2026-02-27T07:01:26,specialist_response_drafted,it_team,IT-007,post_reopen
EVT-0000850,TKT-00086,2026-02-27T07:20:50,specialist_response_sent,it_team,IT-007,post_reopen
EVT-0000851,TKT-00086,2026-03-01T07:53:31,customer_resolution_rejected,customer,CUST-004,post_reopen
EVT-0000852,TKT-00086,2026-03-01T13:17:17,ticket_closed,it_team,IT-007,closed_unresolved_after_reopen
EVT-0000853,TKT-00087,2026-02-28T12:12:00,ticket_submitted,customer,CUST-016,channel=portal
EVT-0000854,TKT-00087,2026-02-28T15:15:32,ticket_triaged,it_team,IT-005,category=security_request; priority=medium
EVT-0000855,TKT-00087,2026-02-28T17:14:20,faq_checked,it_team,IT-005,match=True; confidence=0.91
EVT-0000856,TKT-00087,2026-02-28T17:43:01,faq_response_drafted,it_team,IT-005,""
EVT-0000857,TKT-00087,2026-02-28T18:02:06,faq_response_sent,it_team,IT-005,""
EVT-0000858,TKT-00087,2026-03-01T09:39:43,customer_resolution_accepted,customer,CUST-016,""
EVT-0000859,TKT-00087,2026-03-01T10:08:28,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0000860,TKT-00088,2026-03-25T05:16:00,ticket_submitted,customer,CUST-002,channel=portal
EVT-0000861,TKT-00088,2026-03-25T08:00:11,ticket_triaged,it_team,IT-001,category=login_access; priority=high
EVT-0000862,TKT-00088,2026-03-25T08:29:42,faq_checked,it_team,IT-001,match=True; confidence=0.91
EVT-0000863,TKT-00088,2026-03-25T08:45:11,faq_response_drafted,it_team,IT-001,""
EVT-0000864,TKT-00088,2026-03-25T08:57:57,faq_response_sent,it_team,IT-001,""
EVT-0000865,TKT-00088,2026-03-27T16:30:14,customer_resolution_accepted,customer,CUST-002,""
EVT-0000866,TKT-00088,2026-03-27T17:02:35,ticket_closed,it_team,IT-001,accepted_first_attempt
EVT-0000867,TKT-00089,2026-03-27T09:26:00,ticket_submitted,customer,CUST-004,channel=email
EVT-0000868,TKT-00089,2026-03-27T13:56:54,ticket_triaged,it_team,IT-003,category=software_bug; priority=high
EVT-0000869,TKT-00089,2026-03-27T15:20:47,faq_checked,it_team,IT-003,match=False; confidence=0.06
EVT-0000870,TKT-00089,2026-03-27T16:26:01,ticket_escalated,it_team,IT-003,to specialist SP-008; missing_info=False
EVT-0000871,TKT-00089,2026-03-27T20:02:44,specialist_investigation_started,it_specialist,SP-008,""
EVT-0000872,TKT-00089,2026-03-30T12:44:18,specialist_solution_created,it_specialist,SP-008,root_cause=Race condition in background sync job
EVT-0000873,TKT-00089,2026-03-30T13:49:27,specialist_response_drafted,it_team,IT-003,""
EVT-0000874,TKT-00089,2026-03-30T14:25:48,specialist_response_sent,it_team,IT-003,""
EVT-0000875,TKT-00089,2026-04-01T04:58:00,customer_resolution_accepted,customer,CUST-004,""
EVT-0000876,TKT-00089,2026-04-01T06:14:21,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0000877,TKT-00090,2026-03-21T00:01:00,ticket_submitted,customer,CUST-013,channel=portal
EVT-0000878,TKT-00090,2026-03-21T05:01:08,ticket_triaged,it_team,IT-005,category=billing_account; priority=medium
EVT-0000879,TKT-00090,2026-03-21T05:24:15,faq_checked,it_team,IT-005,match=False; confidence=0.39
EVT-0000880,TKT-00090,2026-03-21T06:43:09,ticket_escalated,it_team,IT-005,to specialist SP-010; missing_info=False
EVT-0000881,TKT-00090,2026-03-21T12:15:44,specialist_investigation_started,it_specialist,SP-010,""
EVT-0000882,TKT-00090,2026-03-21T22:11:16,specialist_solution_created,it_specialist,SP-010,root_cause=Tax engine using stale region cache
EVT-0000883,TKT-00090,2026-03-21T22:45:58,specialist_response_drafted,it_team,IT-005,""
EVT-0000884,TKT-00090,2026-03-21T23:30:27,specialist_response_sent,it_team,IT-005,""
EVT-0000885,TKT-00090,2026-03-22T13:25:08,customer_resolution_accepted,customer,CUST-013,""
EVT-0000886,TKT-00090,2026-03-22T14:05:50,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0000887,TKT-00091,2026-02-11T13:35:00,ticket_submitted,customer,CUST-005,channel=email
EVT-0000888,TKT-00091,2026-02-11T14:10:43,ticket_triaged,it_team,IT-005,category=software_bug; priority=medium
EVT-0000889,TKT-00091,2026-02-11T14:46:01,faq_checked,it_team,IT-005,match=False; confidence=0.34
EVT-0000890,TKT-00091,2026-02-11T16:08:14,ticket_escalated,it_team,IT-005,to specialist SP-008; missing_info=False
EVT-0000891,TKT-00091,2026-02-11T16:54:39,specialist_investigation_started,it_specialist,SP-008,""
EVT-0000892,TKT-00091,2026-02-12T09:20:35,specialist_solution_created,it_specialist,SP-008,root_cause=Race condition in background sync job
EVT-0000893,TKT-00091,2026-02-12T09:29:53,specialist_response_drafted,it_team,IT-005,""
EVT-0000894,TKT-00091,2026-02-12T09:40:15,specialist_response_sent,it_team,IT-005,""
EVT-0000895,TKT-00091,2026-02-14T19:38:52,customer_resolution_accepted,customer,CUST-005,""
EVT-0000896,TKT-00091,2026-02-14T21:31:23,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0000897,TKT-00092,2026-01-21T00:08:00,ticket_submitted,customer,CUST-007,channel=portal
EVT-0000898,TKT-00092,2026-01-21T04:05:32,ticket_triaged,it_team,IT-002,category=data_reporting; priority=medium
EVT-0000899,TKT-00092,2026-01-21T05:07:56,faq_checked,it_team,IT-002,match=False; confidence=0.13
EVT-0000900,TKT-00092,2026-01-21T06:37:09,ticket_escalated,it_team,IT-002,to specialist SP-005; missing_info=False
EVT-0000901,TKT-00092,2026-01-21T12:23:31,specialist_investigation_started,it_specialist,SP-005,""
EVT-0000902,TKT-00092,2026-01-21T21:28:18,specialist_solution_created,it_specialist,SP-005,root_cause=Warehouse job missed scheduled run
EVT-0000903,TKT-00092,2026-01-21T21:59:03,specialist_response_drafted,it_team,IT-002,""
EVT-0000904,TKT-00092,2026-01-21T22:13:07,specialist_response_sent,it_team,IT-002,""
EVT-0000905,TKT-00092,2026-01-23T20:13:13,customer_resolution_accepted,customer,CUST-007,""
EVT-0000906,TKT-00092,2026-01-23T20:49:50,ticket_closed,it_team,IT-002,accepted_first_attempt
EVT-0000907,TKT-00093,2026-03-25T09:00:00,ticket_submitted,customer,CUST-001,channel=email
EVT-0000908,TKT-00093,2026-03-25T11:19:57,ticket_triaged,it_team,IT-008,category=login_access; priority=medium
EVT-0000909,TKT-00093,2026-03-25T12:41:13,faq_checked,it_team,IT-008,match=True; confidence=0.86
EVT-0000910,TKT-00093,2026-03-25T13:35:06,faq_response_drafted,it_team,IT-008,""
EVT-0000911,TKT-00093,2026-03-25T14:02:11,faq_response_sent,it_team,IT-008,""
EVT-0000912,TKT-00093,2026-03-26T13:39:28,customer_resolution_accepted,customer,CUST-001,""
EVT-0000913,TKT-00093,2026-03-26T14:09:40,ticket_closed,it_team,IT-008,accepted_first_attempt
EVT-0000914,TKT-00094,2026-02-21T12:35:00,ticket_submitted,customer,CUST-017,channel=portal
EVT-0000915,TKT-00094,2026-02-21T15:02:55,ticket_triaged,it_team,IT-004,category=email_calendar; priority=high
EVT-0000916,TKT-00094,2026-02-21T16:11:59,faq_checked,it_team,IT-004,match=False; confidence=0.26
EVT-0000917,TKT-00094,2026-02-21T16:27:14,ticket_escalated,it_team,IT-004,to specialist SP-002; missing_info=True
EVT-0000918,TKT-00094,2026-02-21T17:46:16,specialist_investigation_started,it_specialist,SP-002,""
EVT-0000919,TKT-00094,2026-02-22T02:24:52,specialist_solution_created,it_specialist,SP-002,root_cause=Stale OAuth token in calendar provider
EVT-0000920,TKT-00094,2026-02-22T03:50:40,specialist_response_drafted,it_team,IT-004,""
EVT-0000921,TKT-00094,2026-02-22T04:22:23,specialist_response_sent,it_team,IT-004,""
EVT-0000922,TKT-00094,2026-02-22T19:14:48,customer_resolution_accepted,customer,CUST-017,""
EVT-0000923,TKT-00094,2026-02-22T20:55:04,ticket_closed,it_team,IT-004,accepted_first_attempt
EVT-0000924,TKT-00095,2026-02-20T12:40:00,ticket_submitted,customer,CUST-008,channel=phone
EVT-0000925,TKT-00095,2026-02-20T17:14:02,ticket_triaged,it_team,IT-001,category=software_bug; priority=medium
EVT-0000926,TKT-00095,2026-02-20T18:18:26,faq_checked,it_team,IT-001,match=False; confidence=0.25
EVT-0000927,TKT-00095,2026-02-20T19:11:16,ticket_escalated,it_team,IT-001,to specialist SP-008; missing_info=False
EVT-0000928,TKT-00095,2026-02-20T23:42:09,specialist_investigation_started,it_specialist,SP-008,""
EVT-0000929,TKT-00095,2026-02-23T10:25:42,specialist_solution_created,it_specialist,SP-008,root_cause=Race condition in background sync job
EVT-0000930,TKT-00095,2026-02-23T11:51:50,specialist_response_drafted,it_team,IT-001,""
EVT-0000931,TKT-00095,2026-02-23T12:03:48,specialist_response_sent,it_team,IT-001,""
EVT-0000932,TKT-00095,2026-02-25T09:15:44,customer_resolution_rejected,customer,CUST-008,Need different approach
EVT-0000933,TKT-00095,2026-02-25T09:46:16,rejection_verified,it_team,IT-001,""
EVT-0000934,TKT-00095,2026-02-25T10:37:35,ticket_reopened,it_team,IT-001,""
EVT-0000935,TKT-00095,2026-02-25T12:19:24,ticket_escalated,it_team,IT-001,to specialist SP-008; reopen=True
EVT-0000936,TKT-00095,2026-02-25T12:56:12,specialist_investigation_started,it_specialist,SP-008,post_reopen
EVT-0000937,TKT-00095,2026-02-26T02:42:40,specialist_solution_created,it_specialist,SP-008,post_reopen
EVT-0000938,TKT-00095,2026-02-26T03:09:37,specialist_response_drafted,it_team,IT-001,post_reopen
EVT-0000939,TKT-00095,2026-02-26T03:52:22,specialist_response_sent,it_team,IT-001,post_reopen
EVT-0000940,TKT-00095,2026-02-26T16:06:42,customer_resolution_accepted,customer,CUST-008,post_reopen
EVT-0000941,TKT-00095,2026-02-26T16:56:22,ticket_closed,it_team,IT-001,accepted_after_reopen
EVT-0000942,TKT-00096,2026-03-19T01:37:00,ticket_submitted,customer,CUST-003,channel=email
EVT-0000943,TKT-00096,2026-03-19T06:28:01,ticket_triaged,it_team,IT-001,category=network_connectivity; priority=medium
EVT-0000944,TKT-00096,2026-03-19T08:19:52,faq_checked,it_team,IT-001,match=False; confidence=0.39
EVT-0000945,TKT-00096,2026-03-19T09:22:34,ticket_escalated,it_team,IT-001,to specialist SP-009; missing_info=False
EVT-0000946,TKT-00096,2026-03-19T12:00:37,specialist_investigation_started,it_specialist,SP-009,""
EVT-0000947,TKT-00096,2026-03-20T10:24:03,specialist_solution_created,it_specialist,SP-009,root_cause=Misconfigured route on regional gateway
EVT-0000948,TKT-00096,2026-03-20T11:10:04,specialist_response_drafted,it_team,IT-001,""
EVT-0000949,TKT-00096,2026-03-20T11:38:36,specialist_response_sent,it_team,IT-001,""
EVT-0000950,TKT-00096,2026-03-21T05:19:49,customer_resolution_rejected,customer,CUST-003,Need different approach
EVT-0000951,TKT-00096,2026-03-21T07:36:07,rejection_verified,it_team,IT-001,""
EVT-0000952,TKT-00096,2026-03-21T08:06:43,ticket_reopened,it_team,IT-001,""
EVT-0000953,TKT-00096,2026-03-21T09:40:21,ticket_escalated,it_team,IT-001,to specialist SP-009; reopen=True
EVT-0000954,TKT-00096,2026-03-21T10:55:00,specialist_investigation_started,it_specialist,SP-009,post_reopen
EVT-0000955,TKT-00096,2026-03-21T16:18:52,specialist_solution_created,it_specialist,SP-009,post_reopen
EVT-0000956,TKT-00096,2026-03-21T16:30:19,specialist_response_drafted,it_team,IT-001,post_reopen
EVT-0000957,TKT-00096,2026-03-21T16:35:10,specialist_response_sent,it_team,IT-001,post_reopen
EVT-0000958,TKT-00096,2026-03-22T07:37:52,customer_resolution_rejected,customer,CUST-003,post_reopen
EVT-0000959,TKT-00096,2026-03-22T11:34:28,ticket_closed,it_team,IT-001,closed_unresolved_after_reopen
EVT-0000960,TKT-00097,2026-01-18T23:49:00,ticket_submitted,customer,CUST-016,channel=portal
EVT-0000961,TKT-00097,2026-01-19T01:19:17,ticket_triaged,it_team,IT-006,category=password_reset; priority=medium
EVT-0000962,TKT-00097,2026-01-19T02:24:14,faq_checked,it_team,IT-006,match=True; confidence=0.68
EVT-0000963,TKT-00097,2026-01-19T02:57:40,faq_response_drafted,it_team,IT-006,""
EVT-0000964,TKT-00097,2026-01-19T03:34:32,faq_response_sent,it_team,IT-006,""
EVT-0000965,TKT-00097,2026-01-21T05:20:28,customer_resolution_accepted,customer,CUST-016,""
EVT-0000966,TKT-00097,2026-01-21T07:15:11,ticket_closed,it_team,IT-006,accepted_first_attempt
EVT-0000967,TKT-00098,2026-02-25T17:23:00,ticket_submitted,customer,CUST-001,channel=email
EVT-0000968,TKT-00098,2026-02-25T20:11:32,ticket_triaged,it_team,IT-003,category=other; priority=medium
EVT-0000969,TKT-00098,2026-02-25T22:06:01,faq_checked,it_team,IT-003,match=False; confidence=0.24
EVT-0000970,TKT-00098,2026-02-25T23:22:49,ticket_escalated,it_team,IT-003,to specialist SP-008; missing_info=False
EVT-0000971,TKT-00098,2026-02-26T02:16:09,specialist_investigation_started,it_specialist,SP-008,""
EVT-0000972,TKT-00098,2026-02-26T21:03:59,specialist_solution_created,it_specialist,SP-008,root_cause=Cross-team request requiring case-by-case handling
EVT-0000973,TKT-00098,2026-02-26T21:19:18,specialist_response_drafted,it_team,IT-003,""
EVT-0000974,TKT-00098,2026-02-26T21:58:02,specialist_response_sent,it_team,IT-003,""
EVT-0000975,TKT-00098,2026-02-27T17:51:41,customer_resolution_accepted,customer,CUST-001,""
EVT-0000976,TKT-00098,2026-02-27T19:16:47,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0000977,TKT-00099,2026-01-23T14:26:00,ticket_submitted,customer,CUST-013,channel=portal
EVT-0000978,TKT-00099,2026-01-23T17:54:36,ticket_triaged,it_team,IT-008,category=data_reporting; priority=low
EVT-0000979,TKT-00099,2026-01-23T18:38:52,faq_checked,it_team,IT-008,match=False; confidence=0.29
EVT-0000980,TKT-00099,2026-01-23T19:00:19,ticket_escalated,it_team,IT-008,to specialist SP-005; missing_info=False
EVT-0000981,TKT-00099,2026-01-24T00:46:21,specialist_investigation_started,it_specialist,SP-005,""
EVT-0000982,TKT-00099,2026-01-26T07:34:20,specialist_solution_created,it_specialist,SP-005,root_cause=Warehouse job missed scheduled run
EVT-0000983,TKT-00099,2026-01-26T08:47:56,specialist_response_drafted,it_team,IT-008,""
EVT-0000984,TKT-00099,2026-01-26T09:32:41,specialist_response_sent,it_team,IT-008,""
EVT-0000985,TKT-00099,2026-01-28T03:58:40,customer_resolution_accepted,customer,CUST-013,""
EVT-0000986,TKT-00099,2026-01-28T04:45:02,ticket_closed,it_team,IT-008,accepted_first_attempt
EVT-0000987,TKT-00100,2026-02-23T07:26:00,ticket_submitted,customer,CUST-008,channel=portal
EVT-0000988,TKT-00100,2026-02-23T10:31:33,ticket_triaged,it_team,IT-006,category=login_access; priority=medium
EVT-0000989,TKT-00100,2026-02-23T11:33:29,faq_checked,it_team,IT-006,match=False; confidence=0.4
EVT-0000990,TKT-00100,2026-02-23T12:38:38,ticket_escalated,it_team,IT-006,to specialist SP-002; missing_info=False
EVT-0000991,TKT-00100,2026-02-23T15:25:59,specialist_investigation_started,it_specialist,SP-002,""
EVT-0000992,TKT-00100,2026-02-23T22:46:59,specialist_solution_created,it_specialist,SP-002,root_cause=Permission cache out of sync between SSO and target system
EVT-0000993,TKT-00100,2026-02-23T23:06:35,specialist_response_drafted,it_team,IT-006,""
EVT-0000994,TKT-00100,2026-02-23T23:40:16,specialist_response_sent,it_team,IT-006,""
EVT-0000995,TKT-00100,2026-02-25T18:26:13,customer_resolution_accepted,customer,CUST-008,""
EVT-0000996,TKT-00100,2026-02-25T18:55:22,ticket_closed,it_team,IT-006,accepted_first_attempt
EVT-0000997,TKT-00101,2026-03-07T19:30:00,ticket_submitted,customer,CUST-017,channel=portal
EVT-0000998,TKT-00101,2026-03-07T20:35:02,ticket_triaged,it_team,IT-002,category=email_calendar; priority=high
EVT-0000999,TKT-00101,2026-03-07T22:06:23,faq_checked,it_team,IT-002,match=True; confidence=0.89
EVT-0001000,TKT-00101,2026-03-07T23:24:41,faq_response_drafted,it_team,IT-002,""
EVT-0001001,TKT-00101,2026-03-07T23:36:17,faq_response_sent,it_team,IT-002,""
EVT-0001002,TKT-00101,2026-03-08T11:34:56,customer_resolution_accepted,customer,CUST-017,""
EVT-0001003,TKT-00101,2026-03-08T12:27:21,ticket_closed,it_team,IT-002,accepted_first_attempt
EVT-0001004,TKT-00102,2026-02-01T06:34:00,ticket_submitted,customer,CUST-018,channel=portal
EVT-0001005,TKT-00102,2026-02-01T07:21:28,ticket_triaged,it_team,IT-005,category=billing_account; priority=medium
EVT-0001006,TKT-00102,2026-02-01T07:29:39,faq_checked,it_team,IT-005,match=True; confidence=0.83
EVT-0001007,TKT-00102,2026-02-01T08:12:42,faq_response_drafted,it_team,IT-005,""
EVT-0001008,TKT-00102,2026-02-01T08:33:25,faq_response_sent,it_team,IT-005,""
EVT-0001009,TKT-00102,2026-02-03T19:52:25,customer_resolution_rejected,customer,CUST-018,Steps did not resolve the issue
EVT-0001010,TKT-00102,2026-02-03T23:17:56,rejection_verified,it_team,IT-005,""
EVT-0001011,TKT-00102,2026-02-03T23:49:09,ticket_reopened,it_team,IT-005,""
EVT-0001012,TKT-00102,2026-02-04T00:34:53,ticket_escalated,it_team,IT-005,to specialist SP-010; reopen=True
